
 num     #instances         #bytes  class name
2406:             1              8  org.springframework.util.ReflectionUtils$$Lambda$4/28943359
2407:             1              8  org.springframework.web.accept.ContentNegotiationManager$$Lambda$409/2269095
2408:             1              8  org.springframework.web.accept.MappingMediaTypeFileExtensionResolver$$Lambda$388/4644030
2409:             1              8  org.springframework.web.context.request.SessionScope
2410:             1              8  org.springframework.web.context.request.async.TimeoutCallableProcessingInterceptor
2411:             1              8  org.springframework.web.context.request.async.TimeoutDeferredResultProcessingInterceptor
2412:             1              8  org.springframework.web.context.support.WebApplicationContextUtils$RequestObjectFactory
2413:             1              8  org.springframework.web.context.support.WebApplicationContextUtils$ResponseObjectFactory
2414:             1              8  org.springframework.web.context.support.WebApplicationContextUtils$SessionObjectFactory
2415:             1              8  org.springframework.web.context.support.WebApplicationContextUtils$WebRequestObjectFactory
2416:             1              8  org.springframework.web.method.annotation.ErrorsMethodArgumentResolver
2417:             1              8  org.springframework.web.method.annotation.RequestHeaderMapMethodArgumentResolver
2418:             1              8  org.springframework.web.method.annotation.SessionStatusMethodArgumentResolver
2419:             1              8  org.springframework.web.servlet.config.annotation.InterceptorRegistry$$Lambda$416/3136385
2420:             1              8  org.springframework.web.servlet.config.annotation.InterceptorRegistry$$Lambda$417/1995475
2421:             1              8  org.springframework.web.servlet.config.annotation.WebMvcConfigurationSupport$NoOpValidator
2422:             1              8  org.springframework.web.servlet.function.support.RouterFunctionMapping$$Lambda$442/6567315
2423:             1              8  org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$EmptyHandler
2424:             1              8  org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter
2425:             1              8  org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter
2426:             1              8  org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMethodMappingNamingStrategy
2427:             1              8  org.springframework.web.servlet.mvc.method.annotation.CallableMethodReturnValueHandler
2428:             1              8  org.springframework.web.servlet.mvc.method.annotation.DeferredResultMethodReturnValueHandler
2429:             1              8  org.springframework.web.servlet.mvc.method.annotation.HttpHeadersReturnValueHandler
2430:             1              8  org.springframework.web.servlet.mvc.method.annotation.JsonViewRequestBodyAdvice
2431:             1              8  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter$$Lambda$390/24145336
2432:             1              8  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter$$Lambda$391/6024545
2433:             1              8  org.springframework.web.servlet.mvc.method.annotation.StreamingResponseBodyReturnValueHandler
2434:             1              8  org.springframework.web.servlet.mvc.method.annotation.UriComponentsBuilderMethodArgumentResolver
2435:             1              8  org.springframework.web.servlet.view.AbstractCachingViewResolver$$Lambda$443/18684498
2436:             1              8  org.springframework.web.servlet.view.AbstractCachingViewResolver$1
2437:             1              8  org.springframework.web.servlet.view.ContentNegotiatingViewResolver$1
2438:             1              8  sun.management.HotSpotDiagnostic
2439:             1              8  sun.management.jmxremote.LocalRMIServerSocketFactory
2440:             1              8  sun.misc.ASCIICaseInsensitiveComparator
2441:             1              8  sun.misc.Launcher$Factory
2442:             1              8  sun.misc.Perf
2443:             1              8  sun.misc.Unsafe
2444:             1              8  sun.net.DefaultProgressMeteringPolicy
2445:             1              8  sun.net.ExtendedOptionsImpl$$Lambda$450/33222758
2446:             1              8  sun.net.www.protocol.jar.JarFileFactory
2447:             1              8  sun.nio.ch.ExtendedSocketOption$1
2448:             1              8  sun.nio.ch.FileChannelImpl$1
2449:             1              8  sun.nio.ch.Net$1
2450:             1              8  sun.nio.ch.WindowsSelectorProvider
2451:             1              8  sun.nio.fs.WindowsChannelFactory$1
2452:             1              8  sun.reflect.GeneratedMethodAccessor1
2453:             1              8  sun.reflect.GeneratedMethodAccessor10
2454:             1              8  sun.reflect.GeneratedMethodAccessor11
2455:             1              8  sun.reflect.GeneratedMethodAccessor12
2456:             1              8  sun.reflect.GeneratedMethodAccessor13
2457:             1              8  sun.reflect.GeneratedMethodAccessor14
2458:             1              8  sun.reflect.GeneratedMethodAccessor15
2459:             1              8  sun.reflect.GeneratedMethodAccessor16
2460:             1              8  sun.reflect.GeneratedMethodAccessor17
2461:             1              8  sun.reflect.GeneratedMethodAccessor18
2462:             1              8  sun.reflect.GeneratedMethodAccessor19
2463:             1              8  sun.reflect.GeneratedMethodAccessor2
2464:             1              8  sun.reflect.GeneratedMethodAccessor20
2465:             1              8  sun.reflect.GeneratedMethodAccessor21
2466:             1              8  sun.reflect.GeneratedMethodAccessor22
2467:             1              8  sun.reflect.GeneratedMethodAccessor23
2468:             1              8  sun.reflect.GeneratedMethodAccessor24
2469:             1              8  sun.reflect.GeneratedMethodAccessor25
2470:             1              8  sun.reflect.GeneratedMethodAccessor26
2471:             1              8  sun.reflect.GeneratedMethodAccessor27
2472:             1              8  sun.reflect.GeneratedMethodAccessor28
2473:             1              8  sun.reflect.GeneratedMethodAccessor29
2474:             1              8  sun.reflect.GeneratedMethodAccessor3
2475:             1              8  sun.reflect.GeneratedMethodAccessor30
2476:             1              8  sun.reflect.GeneratedMethodAccessor31
2477:             1              8  sun.reflect.GeneratedMethodAccessor32
2478:             1              8  sun.reflect.GeneratedMethodAccessor4
2479:             1              8  sun.reflect.GeneratedMethodAccessor5
2480:             1              8  sun.reflect.GeneratedMethodAccessor6
2481:             1              8  sun.reflect.GeneratedMethodAccessor7
2482:             1              8  sun.reflect.GeneratedMethodAccessor8
2483:             1              8  sun.reflect.GeneratedMethodAccessor9
2484:             1              8  sun.reflect.ReflectionFactory
2485:             1              8  sun.reflect.generics.tree.BottomSignature
2486:             1              8  sun.reflect.generics.tree.ByteSignature
2487:             1              8  sun.reflect.generics.tree.CharSignature
2488:             1              8  sun.reflect.generics.tree.VoidDescriptor
2489:             1              8  sun.rmi.runtime.Log$LoggerLogFactory
2490:             1              8  sun.rmi.transport.DGCImpl_Skel
2491:             1              8  sun.rmi.transport.proxy.RMIDirectSocketFactory
2492:             1              8  sun.rmi.transport.tcp.TCPTransport$1
2493:             1              8  sun.security.provider.NativeSeedGenerator
2494:             1              8  sun.util.locale.provider.AuxLocaleProviderAdapter$NullProvider
2495:             1              8  sun.util.locale.provider.CalendarDataUtility$CalendarWeekParameterGetter
